id_hecho;fecha;aaaa;victima;sexo_victima;edad_victima;gravedad;rol_victima;fecha_fallemiento;tipo_de_dato
LC-2019-0583976;2019-09-17;2019;sd;Mujer;52;SD;SD;NA;definitivo
LC-2019-0583989;2019-09-17;2019;sd;Mujer;55;SD;SD;NA;definitivo
LC-2019-0584004;2019-09-17;2019;sd;Mujer;54;SD;SD;NA;definitivo
LC-2019-0584010;2019-09-17;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0584120;2019-09-17;2019;sd;Varon;81;SD;SD;NA;definitivo
LC-2019-0584267;2019-09-17;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0584279;2019-09-17;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0584285;2019-09-17;2019;sd;Mujer;39;SD;SD;NA;definitivo
LC-2019-0584308;2019-09-17;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0584342;2019-09-17;2019;sd;Varon;18;SD;SD;NA;definitivo
LC-2019-0584342;2019-09-17;2019;sd;Mujer;39;SD;SD;NA;definitivo
LC-2019-0584347;2019-09-17;2019;sd;Mujer;23;SD;SD;NA;definitivo
LC-2019-0584373;2019-09-17;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0584373;2019-09-17;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0584431;2019-09-17;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0584449;2019-09-17;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0584469;2019-09-17;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0584545;2019-09-17;2019;sd;Mujer;19;SD;SD;NA;definitivo
LC-2019-0584567;2019-09-17;2019;sd;Varon;49;SD;SD;NA;definitivo
LC-2019-0584631;2019-09-18;2019;sd;Varon;64;SD;SD;NA;definitivo
LC-2019-0584716;2019-09-18;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0584774;2019-09-18;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0584800;2019-09-18;2019;sd;Mujer;48;SD;SD;NA;definitivo
LC-2019-0584800;2019-09-18;2019;sd;Mujer;33;SD;SD;NA;definitivo
LC-2019-0584922;2019-09-18;2019;sd;Varon;49;SD;SD;NA;definitivo
LC-2019-0585213;2019-09-18;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0585213;2019-09-18;2019;sd;Mujer;25;SD;SD;NA;definitivo
LC-2019-0585428;2019-09-18;2019;sd;Varon;84;SD;SD;NA;definitivo
LC-2019-0585429;2019-09-18;2019;sd;Varon;60;SD;SD;NA;definitivo
LC-2019-0585527;2019-09-18;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0585527;2019-09-18;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0585695;2019-09-18;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0585871;2019-09-18;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0585871;2019-09-18;2019;sd;Varon;88;SD;SD;NA;definitivo
LC-2019-0585911;2019-09-18;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0586014;2019-09-18;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0586077;2019-09-18;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0586317;2019-09-18;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0586317;2019-09-18;2019;sd;Varon;75;SD;SD;NA;definitivo
LC-2019-0586354;2019-09-18;2019;sd;Varon;61;SD;SD;NA;definitivo
LC-2019-0586379;2019-09-18;2019;sd;Varon;71;SD;SD;NA;definitivo
LC-2019-0586422;2019-09-18;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0586422;2019-09-18;2019;sd;Varon;76;SD;SD;NA;definitivo
LC-2019-0586470;2019-09-18;2019;sd;Mujer;58;SD;SD;NA;definitivo
LC-2019-0586704;2019-09-18;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0586704;2019-09-18;2019;sd;Varon;22;SD;SD;NA;definitivo
LC-2019-0586707;2019-09-18;2019;sd;Varon;46;SD;SD;NA;definitivo
LC-2019-0586799;2019-09-18;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0586816;2019-09-18;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0586828;2019-09-18;2019;sd;Varon;19;SD;SD;NA;definitivo
LC-2019-0586852;2019-09-18;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0586872;2019-09-18;2019;sd;Mujer;55;SD;SD;NA;definitivo
LC-2019-0586933;2019-09-18;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0586946;2019-09-18;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0586984;2019-09-18;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0586986;2019-09-18;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0586986;2019-09-18;2019;sd;Varon;29;SD;SD;NA;definitivo
LC-2019-0586998;2019-09-18;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0587059;2019-09-18;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0587074;2019-09-18;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0587134;2019-09-18;2019;sd;varon;22;SD;SD;NA;definitivo
LC-2019-0587179;2019-09-18;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0587276;2019-09-18;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0587732;2019-09-18;2019;sd;Mujer;45;SD;SD;NA;definitivo
LC-2019-0589008;2019-09-18;2019;sd;Mujer;31;SD;SD;NA;definitivo
LC-2019-0589508;2019-09-18;2019;sd;Varon;47;SD;SD;NA;definitivo
LC-2019-0592123;2019-09-18;2019;sd;Varon;53;SD;SD;NA;definitivo
LC-2019-0592123;2019-09-18;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0592352;2019-09-18;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0602426;2019-09-18;2019;sd;Mujer;25;SD;SD;NA;definitivo
LC-2019-0609455;2019-09-18;2019;sd;Mujer;19;SD;SD;NA;definitivo
LC-2019-0587313;2019-09-19;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0587395;2019-09-19;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0587522;2019-09-19;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0587574;2019-09-19;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0587574;2019-09-19;2019;sd;Varon;38;SD;SD;NA;definitivo
LC-2019-0587574;2019-09-19;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0587574;2019-09-19;2019;sd;Varon;54;SD;SD;NA;definitivo
LC-2019-0587574;2019-09-19;2019;sd;Varon;54;SD;SD;NA;definitivo
LC-2019-0587574;2019-09-19;2019;sd;Varon;70;SD;SD;NA;definitivo
LC-2019-0587605;2019-09-19;2019;sd;Mujer;48;SD;SD;NA;definitivo
LC-2019-0587645;2019-09-19;2019;sd;Varon;55;SD;SD;NA;definitivo
LC-2019-0587913;2019-09-19;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0588220;2019-09-19;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0588446;2019-09-19;2019;sd;Varon;29;SD;SD;NA;definitivo
LC-2019-0588516;2019-09-19;2019;sd;Varon;16;SD;SD;NA;definitivo
LC-2019-0588518;2019-09-19;2019;sd;Varon;9;SD;SD;NA;definitivo
LC-2019-0588556;2019-09-19;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0588679;2019-09-19;2019;sd;Varon;48;SD;SD;NA;definitivo
LC-2019-0588745;2019-09-19;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0588872;2019-09-19;2019;sd;Mujer;34;SD;SD;NA;definitivo
LC-2019-0589024;2019-09-19;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0589063;2019-09-19;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0589108;2019-09-19;2019;sd;Mujer;42;SD;SD;NA;definitivo
LC-2019-0589177;2019-09-19;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0589183;2019-09-19;2019;sd;Mujer;47;SD;SD;NA;definitivo
LC-2019-0589198;2019-09-19;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0589229;2019-09-19;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0589314;2019-09-19;2019;sd;Mujer;21;SD;SD;NA;definitivo
LC-2019-0589327;2019-09-19;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0589337;2019-09-19;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0589423;2019-09-19;2019;sd;Varon;60;SD;SD;NA;definitivo
LC-2019-0589734;2019-09-19;2019;sd;Varon;61;SD;SD;NA;definitivo
LC-2019-0589750;2019-09-19;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0589816;2019-09-19;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0589830;2019-09-19;2019;sd;Varon;43;SD;SD;NA;definitivo
LC-2019-0590471;2019-09-19;2019;sd;Varon;48;SD;SD;NA;definitivo
LC-2019-0597515;2019-09-19;2019;sd;Mujer;49;SD;SD;NA;definitivo
LC-2019-0590056;2019-09-20;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0590056;2019-09-20;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0590725;2019-09-20;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0590917;2019-09-20;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0591114;2019-09-20;2019;sd;Mujer;26;SD;SD;NA;definitivo
LC-2019-0591238;2019-09-20;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0591253;2019-09-20;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0591357;2019-09-20;2019;sd;Mujer;33;SD;SD;NA;definitivo
LC-2019-0591442;2019-09-20;2019;sd;Mujer;60;SD;SD;NA;definitivo
LC-2019-0591461;2019-09-20;2019;sd;Mujer;11;SD;SD;NA;definitivo
LC-2019-0591569;2019-09-20;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0591595;2019-09-20;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0591672;2019-09-20;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0591868;2019-09-20;2019;sd;Mujer;13;SD;SD;NA;definitivo
LC-2019-0591968;2019-09-20;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0591997;2019-09-20;2019;sd;Varon;29;SD;SD;NA;definitivo
LC-2019-0591997;2019-09-20;2019;sd;Mujer;38;SD;SD;NA;definitivo
LC-2019-0591997;2019-09-20;2019;sd;Mujer;30;SD;SD;NA;definitivo
LC-2019-0592012;2019-09-20;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0592083;2019-09-20;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0592169;2019-09-20;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0592191;2019-09-20;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0592229;2019-09-20;2019;sd;Mujer;21;SD;SD;NA;definitivo
LC-2019-0592229;2019-09-20;2019;sd;Mujer;55;SD;SD;NA;definitivo
LC-2019-0592240;2019-09-20;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0592287;2019-09-20;2019;sd;Varon;46;SD;SD;NA;definitivo
LC-2019-0592313;2019-09-20;2019;sd;Mujer;52;SD;SD;NA;definitivo
LC-2019-0592322;2019-09-20;2019;sd;Varon;16;SD;SD;NA;definitivo
LC-2019-0592442;2019-09-20;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0592494;2019-09-20;2019;sd;Varon;75;SD;SD;NA;definitivo
LC-2019-0592502;2019-09-20;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0592502;2019-09-20;2019;sd;Mujer;27;SD;SD;NA;definitivo
LC-2019-0592633;2019-09-20;2019;sd;Varon;67;SD;SD;NA;definitivo
LC-2019-0592660;2019-09-20;2019;sd;Mujer;27;SD;SD;NA;definitivo
LC-2019-0592663;2019-09-20;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0593180;2019-09-20;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0593657;2019-09-20;2019;sd;Mujer;38;SD;SD;NA;definitivo
LC-2019-0594725;2019-09-20;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0596629;2019-09-20;2019;sd;Mujer;31;SD;SD;NA;definitivo
LC-2019-0597729;2019-09-20;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0601678;2019-09-20;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0602273;2019-09-20;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0592691;2019-09-21;2019;sd;Mujer;53;SD;SD;NA;definitivo
LC-2019-0592809;2019-09-21;2019;sd;Varon;75;SD;SD;NA;definitivo
LC-2019-0592987;2019-09-21;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0592989;2019-09-21;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0593057;2019-09-21;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0593220;2019-09-21;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0593249;2019-09-21;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0593249;2019-09-21;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0593370;2019-09-21;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0593439;2019-09-21;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0593542;2019-09-21;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0593664;2019-09-21;2019;sd;Mujer;69;SD;SD;NA;definitivo
LC-2019-0593683;2019-09-21;2019;sd;Varon;53;SD;SD;NA;definitivo
LC-2019-0593747;2019-09-21;2019;sd;Mujer;20;SD;SD;NA;definitivo
LC-2019-0593823;2019-09-21;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0593843;2019-09-21;2019;sd;Mujer;69;SD;SD;NA;definitivo
LC-2019-0593884;2019-09-21;2019;sd;Varon;19;SD;SD;NA;definitivo
LC-2019-0593895;2019-09-21;2019;sd;Varon;22;SD;SD;NA;definitivo
LC-2019-0594039;2019-09-21;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0594203;2019-09-21;2019;sd;Mujer;24;SD;SD;NA;definitivo
LC-2019-0594203;2019-09-21;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0595837;2019-09-21;2019;sd;Mujer;57;SD;SD;NA;definitivo
LC-2019-0596097;2019-09-21;2019;sd;Mujer;53;SD;SD;NA;definitivo
LC-2019-0598259;2019-09-21;2019;sd;Varon;56;SD;SD;NA;definitivo
LC-2019-0594065;2019-09-22;2019;sd;Mujer;6;SD;SD;NA;definitivo
LC-2019-0594065;2019-09-22;2019;sd;Varon;8;SD;SD;NA;definitivo
LC-2019-0594065;2019-09-22;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0594065;2019-09-22;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0594065;2019-09-22;2019;sd;Varon;52;SD;SD;NA;definitivo
LC-2019-0594065;2019-09-22;2019;sd;Varon;47;SD;SD;NA;definitivo
LC-2019-0594098;2019-09-22;2019;sd;Mujer;23;SD;SD;NA;definitivo
LC-2019-0594202;2019-09-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0594297;2019-09-22;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0594300;2019-09-22;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0594403;2019-09-22;2019;sd;Mujer;59;SD;SD;NA;definitivo
LC-2019-0594411;2019-09-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0594429;2019-09-22;2019;sd;Mujer;60;SD;SD;NA;definitivo
LC-2019-0594440;2019-09-22;2019;sd;varon;35;SD;SD;NA;definitivo
LC-2019-0594577;2019-09-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0594654;2019-09-22;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0594654;2019-09-22;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0594654;2019-09-22;2019;sd;Mujer;47;SD;SD;NA;definitivo
LC-2019-0594676;2019-09-22;2019;sd;Mujer;56;SD;SD;NA;definitivo
LC-2019-0594686;2019-09-22;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0594818;2019-09-22;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0594835;2019-09-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0594837;2019-09-22;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0594837;2019-09-22;2019;sd;Mujer;7;SD;SD;NA;definitivo
LC-2019-0594867;2019-09-22;2019;sd;Mujer;19;SD;SD;NA;definitivo
LC-2019-0594869;2019-09-22;2019;sd;Mujer;40;SD;SD;NA;definitivo
LC-2019-0594872;2019-09-22;2019;sd;Mujer;62;SD;SD;NA;definitivo
LC-2019-0595026;2019-09-22;2019;sd;Mujer;75;SD;SD;NA;definitivo
LC-2019-0595032;2019-09-22;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0595034;2019-09-22;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0595083;2019-09-22;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0595125;2019-09-22;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0595135;2019-09-22;2019;sd;Varon;22;SD;SD;NA;definitivo
LC-2019-0595145;2019-09-22;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0595307;2019-09-22;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0596297;2019-09-22;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0600255;2019-09-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0606454;2019-09-22;2019;sd;Varon;66;SD;SD;NA;definitivo
LC-2019-0625832;2019-09-22;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0595317;2019-09-23;2019;sd;Varon;44;SD;SD;NA;definitivo
LC-2019-0595317;2019-09-23;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0595471;2019-09-23;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0595471;2019-09-23;2019;sd;Mujer;53;SD;SD;NA;definitivo
LC-2019-0595574;2019-09-23;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0595604;2019-09-23;2019;sd;Mujer;54;SD;SD;NA;definitivo
LC-2019-0595768;2019-09-23;2019;sd;Varon;22;SD;SD;NA;definitivo
LC-2019-0595768;2019-09-23;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0596433;2019-09-23;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0596482;2019-09-23;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0596482;2019-09-23;2019;sd;Varon;18;SD;SD;NA;definitivo
LC-2019-0596562;2019-09-23;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0596589;2019-09-23;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0596589;2019-09-23;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0596641;2019-09-23;2019;sd;Varon;68;SD;SD;NA;definitivo
LC-2019-0596844;2019-09-23;2019;sd;Mujer;73;SD;SD;NA;definitivo
LC-2019-0596971;2019-09-23;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0597072;2019-09-23;2019;sd;Mujer;87;SD;SD;NA;definitivo
LC-2019-0597074;2019-09-23;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0597127;2019-09-23;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0597127;2019-09-23;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0597251;2019-09-23;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0597277;2019-09-23;2019;sd;Varon;50;SD;SD;NA;definitivo
LC-2019-0597446;2019-09-23;2019;sd;Mujer;39;SD;SD;NA;definitivo
LC-2019-0597511;2019-09-23;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0597554;2019-09-23;2019;sd;Mujer;31;SD;SD;NA;definitivo
LC-2019-0597796;2019-09-23;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0597858;2019-09-23;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0597874;2019-09-23;2019;sd;Mujer;51;SD;SD;NA;definitivo
LC-2019-0597907;2019-09-23;2019;sd;Mujer;80;SD;SD;NA;definitivo
LC-2019-0598010;2019-09-23;2019;sd;Varon;50;SD;SD;NA;definitivo
LC-2019-0598061;2019-09-23;2019;sd;Varon;19;SD;SD;NA;definitivo
LC-2019-0598128;2019-09-23;2019;sd;Mujer;26;SD;SD;NA;definitivo
LC-2019-0598757;2019-09-23;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0609055;2019-09-23;2019;sd;Varon;46;SD;SD;NA;definitivo
LC-2019-0598153;2019-09-24;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0598205;2019-09-24;2019;sd;varon;35;SD;SD;NA;definitivo
LC-2019-0598328;2019-09-24;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0598445;2019-09-24;2019;sd;Mujer;59;SD;SD;NA;definitivo
LC-2019-0598445;2019-09-24;2019;sd;Mujer;60;SD;SD;NA;definitivo
LC-2019-0598651;2019-09-24;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0598672;2019-09-24;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0598818;2019-09-24;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0598818;2019-09-24;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0598830;2019-09-24;2019;sd;Varon;49;SD;SD;NA;definitivo
LC-2019-0598933;2019-09-24;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0598996;2019-09-24;2019;sd;Mujer;21;SD;SD;NA;definitivo
LC-2019-0599191;2019-09-24;2019;sd;Mujer;50;SD;SD;NA;definitivo
LC-2019-0599226;2019-09-24;2019;sd;Mujer;77;SD;SD;NA;definitivo
LC-2019-0599333;2019-09-24;2019;sd;Varon;43;SD;SD;NA;definitivo
LC-2019-0599397;2019-09-24;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0599456;2019-09-24;2019;sd;Varon;48;SD;SD;NA;definitivo
LC-2019-0599946;2019-09-24;2019;sd;Mujer;39;SD;SD;NA;definitivo
LC-2019-0599956;2019-09-24;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0600361;2019-09-24;2019;sd;Mujer;27;SD;SD;NA;definitivo
LC-2019-0600520;2019-09-24;2019;sd;Varon;29;SD;SD;NA;definitivo
LC-2019-0600561;2019-09-24;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0600589;2019-09-24;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0600589;2019-09-24;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0600589;2019-09-24;2019;sd;Mujer;36;SD;SD;NA;definitivo
LC-2019-0602152;2019-09-24;2019;sd;Varon;46;SD;SD;NA;definitivo
LC-2019-0602508;2019-09-24;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0605168;2019-09-24;2019;sd;Varon;15;SD;SD;NA;definitivo
LC-2019-0601134;2019-09-25;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0601399;2019-09-25;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0601452;2019-09-25;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0601535;2019-09-25;2019;sd;Varon;9;SD;SD;NA;definitivo
LC-2019-0601864;2019-09-25;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0602053;2019-09-25;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0602338;2019-09-25;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0602409;2019-09-25;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0602409;2019-09-25;2019;sd;Varon;19;SD;SD;NA;definitivo
LC-2019-0602507;2019-09-25;2019;sd;Varon;18;SD;SD;NA;definitivo
LC-2019-0602522;2019-09-25;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0602548;2019-09-25;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0602558;2019-09-25;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0602588;2019-09-25;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0602688;2019-09-25;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0602694;2019-09-25;2019;sd;Varon;58;SD;SD;NA;definitivo
LC-2019-0602706;2019-09-25;2019;sd;Mujer;54;SD;SD;NA;definitivo
LC-2019-0602749;2019-09-25;2019;sd;Mujer;23;SD;SD;NA;definitivo
LC-2019-0602753;2019-09-25;2019;sd;Mujer;28;SD;SD;NA;definitivo
LC-2019-0602816;2019-09-25;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0602865;2019-09-25;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0602865;2019-09-25;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0602876;2019-09-25;2019;sd;Varon;48;SD;SD;NA;definitivo
LC-2019-0602996;2019-09-25;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0603073;2019-09-25;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0604802;2019-09-25;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0607180;2019-09-25;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0611745;2019-09-25;2019;sd;Mujer;47;SD;SD;NA;definitivo
LC-2019-0670145;2019-09-25;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0603416;2019-09-26;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0603416;2019-09-26;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0603708;2019-09-26;2019;sd;Mujer;9;SD;SD;NA;definitivo
LC-2019-0603708;2019-09-26;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0603734;2019-09-26;2019;sd;Varon;38;SD;SD;NA;definitivo
LC-2019-0603774;2019-09-26;2019;sd;Mujer;35;SD;SD;NA;definitivo
LC-2019-0603781;2019-09-26;2019;sd;Mujer;62;SD;SD;NA;definitivo
LC-2019-0603805;2019-09-26;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0603810;2019-09-26;2019;sd;Mujer;28;SD;SD;NA;definitivo
LC-2019-0603814;2019-09-26;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0603814;2019-09-26;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0603815;2019-09-26;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0603874;2019-09-26;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0603893;2019-09-26;2019;sd;Varon;67;SD;SD;NA;definitivo
LC-2019-0603981;2019-09-26;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0604165;2019-09-26;2019;sd;Mujer;45;SD;SD;NA;definitivo
